EmployeeID,Name,Age,Gender,Department,Designation,ExperienceYears,Skillset,Salary,ProductivityScore,JoiningDate,WorkLocation,EducationLevel,RemoteWorkEligible,PerformanceRating,LastPromotionYear,ManagerID
E07961,Vanessa Torres,28.0,Male,Finance,Junior,1.0,"Finance, Accounting, Analytics",32934.0,53.0,2017-01-25,Hyderabad,Bachelor,No,3.0,2017.0,E03317
E08229,Shannon Atkinson,46.0,Male,Marketing,Manager,15.0,"Excel, Content Creation, SEO",113923.0,44.0,2022-02-25,Delhi,Bachelor,Yes,3.0,2025.0,
E01299,Grace Caldwell,32.0,Male,Finance,Senior,7.0,"Excel, Analytics",61977.0,58.0,2018-07-30,Mumbai,Bachelor,No,3.0,2022.0,E08159
E09301,Tara Key,34.0,Male,Sales,Junior,1.0,Communication,27804.0,62.0,2025-06-22,Pune,Bachelor,No,4.0,2025.0,E08994
E00862,Michael Owen,21.0,Male,IT,Executive,0.0,"SQL, Cloud Computing, Data Analysis",32858.0,69.0,2016-05-23,Delhi,Bachelor,Yes,4.0,2016.0,E09708
E04912,Eric Dixon,41.0,Male,IT,Senior,5.0,"Python, Cloud Computing, C++",52651.0,87.0,2017-02-07,Mumbai,Master,Yes,5.0,2021.0,E02270
E05356,David Terry,28.0,Female,IT,Junior,0.0,"Cloud Computing, Data Analysis",30932.0,59.0,2016-12-30,Hyderabad,Master,Yes,3.0,2016.0,E03087
E09143,Timothy Harris,29.0,Male,Sales,Junior,0.0,"Marketing, Communication, CRM",26039.0,61.0,2014-11-08,Bangalore,Bachelor,No,4.0,2014.0,E04004
E08775,Ellen Fritz,32.0,Male,IT,Senior,6.0,"Data Analysis, SQL",63210.0,65.0,2012-10-24,Mumbai,Bachelor,Yes,4.0,2017.0,E02899
E08380,Reginald Robertson,35.0,Male,HR,Lead,7.0,"Communication, Recruitment, Conflict Management",85270.0,95.0,2012-12-10,Kolkata,Bachelor,No,5.0,2016.0,E02479
E00717,Rachel Sanchez,33.0,Female,Operations,Lead,8.0,"Analytics, Excel",83205.0,87.0,2018-11-06,Bangalore,High School,No,5.0,2025.0,E05133
E05489,Brian Spencer,38.0,Male,Marketing,Junior,3.0,"Excel, SEO, Content Creation",35744.0,45.0,2014-01-20,Kolkata,Bachelor,Yes,3.0,2014.0,E07259
E01514,Philip Campos,33.0,Female,Sales,Lead,12.0,Communication,91746.0,99.0,2020-12-26,Bangalore,High School,No,5.0,2025.0,E06149
E08501,Timothy Ashley,29.0,Male,Sales,Junior,1.0,CRM,33931.0,78.0,2012-07-22,Hyderabad,Master,No,4.0,2012.0,E06483
E07360,Jasmine Brown,31.0,Male,Operations,Senior,7.0,Excel,58031.0,74.0,2023-05-05,Delhi,Master,No,4.0,2025.0,E01369
E02620,Mr. Steven Baxter,35.0,Male,HR,Senior,10.0,Communication,63382.0,78.0,2025-08-09,Mumbai,Master,No,4.0,2025.0,E00398
E02343,Rebecca Young,29.0,Male,IT,Executive,0.0,"Data Analysis, C++",25631.0,69.0,2024-10-09,Noida,Bachelor,Yes,4.0,2024.0,E05043
E03307,Paul Mendez,36.0,Male,HR,Senior,5.0,"Conflict Management, Communication",53047.0,73.0,2023-06-15,Bangalore,Bachelor,No,4.0,2025.0,E00881
E04884,Stephen Wolf MD,35.0,Male,Operations,Senior,5.0,Project Management,54234.0,59.0,2015-06-17,Bangalore,High School,No,3.0,2019.0,E03892
E04191,Robert Leblanc,22.0,Male,IT,Executive,1.0,SQL,30550.0,68.0,2023-01-24,Bangalore,Bachelor,No,4.0,2023.0,E01316
E02425,Carrie Crawford,27.0,Male,IT,Senior,3.0,Data Analysis,53572.0,77.0,2014-10-29,Hyderabad,Bachelor,No,4.0,2017.0,E03532
E03855,Jesus Meza,34.0,Male,IT,Junior,2.0,"Cloud Computing, C++",29372.0,61.0,2015-09-17,Bangalore,High School,No,4.0,2015.0,E03874
E05230,Daniel Cox,29.0,Female,IT,Junior,5.0,Data Analysis,35937.0,56.0,2012-09-03,Noida,PhD,Yes,3.0,2015.0,E09259
E08604,Jessica Simpson,40.0,Female,IT,Executive,2.0,"Data Analysis, Python",30897.0,81.0,2012-12-12,Delhi,Bachelor,Yes,5.0,2012.0,E07648
E08641,Stephanie Barton,25.0,Male,Operations,Junior,4.0,"Analytics, Excel",37467.0,56.0,2012-10-30,Pune,Bachelor,No,3.0,2015.0,E03266
E08851,Albert Sanders,35.0,Female,Operations,Executive,6.0,"Excel, Project Management",34413.0,65.0,2023-06-18,Chennai,High School,No,4.0,2025.0,E04976
E06803,Dr. Nicole King DDS,28.0,Male,Finance,Executive,3.0,"Finance, Accounting, Excel",36814.0,75.0,2021-12-01,Delhi,High School,No,4.0,2021.0,E05447
E01241,Mariah Hansen,34.0,Male,IT,Executive,0.0,"Java, Data Analysis",30272.0,65.0,2017-09-17,Hyderabad,Master,Yes,4.0,2017.0,E08267
E02715,Dr. Gloria Adams,33.0,Male,Sales,Senior,5.0,"Communication, Marketing",58088.0,79.0,2024-12-07,Kolkata,PhD,No,4.0,2025.0,E07436
E01314,James Mccoy,38.0,Female,Sales,Manager,14.0,"Negotiation, Communication",108830.0,94.0,2012-02-12,Mumbai,High School,No,5.0,2022.0,
E05141,Michelle Adams,21.0,Male,Finance,Executive,0.0,"Excel, Finance, Analytics",31667.0,56.0,2016-02-11,Mumbai,Master,No,3.0,2016.0,E01848
E09763,Abigail Newman,38.0,Male,Operations,Senior,8.0,Logistics,65176.0,79.0,2019-10-02,Noida,Master,No,4.0,2024.0,E07444
E09255,Wayne Ewing,26.0,Female,Operations,Junior,0.0,Excel,31561.0,60.0,2023-09-02,Bangalore,Bachelor,No,4.0,2023.0,E07882
E00759,Ronald Alvarez,28.0,Male,Sales,Junior,3.0,Communication,38320.0,69.0,2020-10-29,Delhi,Master,No,4.0,2023.0,E07910
E00873,Michelle Johnson MD,43.0,Male,IT,Lead,15.0,Data Analysis,91504.0,50.0,2022-11-02,Kolkata,Master,Yes,3.0,2025.0,E07727
E02850,Jennifer Anderson,24.0,Female,IT,Executive,1.0,"Cloud Computing, C++, Java",35516.0,52.0,2020-05-08,Mumbai,Master,No,3.0,2020.0,E02382
E05729,Craig Turner,42.0,Female,IT,Executive,5.0,"C++, Java",37102.0,74.0,2012-10-22,Bangalore,Bachelor,No,4.0,2017.0,E01010
E01865,Brenda Russell,29.0,Male,Sales,Junior,2.0,"Marketing, Communication, Negotiation",28007.0,57.0,2013-06-22,Mumbai,Bachelor,No,3.0,2013.0,E02186
E05292,Crystal Fletcher,43.0,Female,Operations,Lead,14.0,Project Management,92486.0,78.0,2024-02-01,Kolkata,Master,No,4.0,2025.0,E01848
E06959,Dana Brown,29.0,Female,Sales,Junior,4.0,CRM,38795.0,50.0,2021-08-28,Chennai,Master,No,3.0,2024.0,E09920
E07267,James May,29.0,Male,Marketing,Executive,6.0,"Excel, Communication, Marketing",35543.0,53.0,2012-09-27,Delhi,High School,Yes,3.0,2018.0,E01267
E00383,Elaine Turner,37.0,Male,IT,Lead,10.0,Java,82187.0,76.0,2014-02-26,Pune,Bachelor,No,4.0,2022.0,E07460
E08492,John Woods,36.0,Male,IT,Senior,7.0,"Java, Cloud Computing",58118.0,55.0,2025-05-14,Kolkata,Bachelor,Yes,3.0,2025.0,E08175
E02686,Dustin Wallace,22.0,Male,IT,Executive,1.0,"Cloud Computing, SQL",36045.0,81.0,2022-12-11,Delhi,Master,No,5.0,2022.0,E05688
E03914,Joe Morrison,32.0,Male,HR,Lead,9.0,"Recruitment, Conflict Management",86099.0,86.0,2013-07-13,Kolkata,Master,No,5.0,2021.0,E07437
E09847,Diane Maldonado,34.0,Female,IT,Manager,12.0,Data Analysis,105979.0,100.0,2017-01-13,Kolkata,Master,Yes,5.0,2025.0,
E03701,Shelby Hester,24.0,Female,Finance,Junior,1.0,"Finance, Excel, Analytics",34835.0,58.0,2013-01-08,Bangalore,Bachelor,No,3.0,2013.0,E09030
E07893,Ryan Noble,29.0,Female,Finance,Senior,8.0,"Excel, Accounting",58767.0,58.0,2015-11-11,Bangalore,High School,No,3.0,2021.0,E02195
E08241,Amy Weaver,21.0,Female,IT,Junior,0.0,"Cloud Computing, Java",34165.0,58.0,2021-11-02,Mumbai,Master,Yes,3.0,2021.0,E07300
E08013,Tracy Simpson,22.0,Male,Operations,Junior,1.0,Excel,29391.0,68.0,2014-05-26,Noida,High School,No,4.0,2014.0,E04601
E08853,Sonya Hanna,28.0,Male,Marketing,Junior,0.0,"Communication, Content Creation, Marketing",28831.0,43.0,2014-04-08,Hyderabad,Master,Yes,3.0,2014.0,E05385
E06210,Sean Davis,27.0,Male,IT,Junior,1.0,"Cloud Computing, Python, SQL",35353.0,78.0,2015-12-17,Chennai,Master,Yes,4.0,2015.0,E06470
E08635,Michelle Schultz,26.0,Female,IT,Executive,0.0,"C++, Python",30776.0,54.0,2012-09-18,Noida,Bachelor,Yes,3.0,2012.0,E07259
E00700,Kathleen Smith,47.0,Male,Finance,Senior,8.0,Excel,62736.0,52.0,2014-09-20,Chennai,Master,No,3.0,2019.0,E02386
E09051,Gabriella Carter,34.0,Male,Sales,Lead,10.0,Negotiation,89693.0,,2024-08-27,Hyderabad,Master,No,4.0,2025.0,E03294
E03066,Jessica Mosley,25.0,Female,Operations,Senior,3.0,Project Management,56742.0,55.0,2016-07-20,Delhi,Bachelor,No,3.0,2019.0,E01314
E04381,Ethan Carter,37.0,Female,Sales,Executive,2.0,Negotiation,31610.0,69.0,2017-01-12,Kolkata,High School,No,4.0,2017.0,E02040
E03313,Phillip Finley,29.0,Female,IT,Senior,5.0,Java,59664.0,82.0,2011-12-21,Hyderabad,Bachelor,No,5.0,2016.0,E09434
E00219,Gloria Carr,42.0,Female,Sales,Manager,20.0,"Negotiation, Marketing, CRM",122091.0,81.0,2018-01-13,Bangalore,Bachelor,No,5.0,2025.0,
E04432,William Porter,40.0,Male,IT,Senior,6.0,"Data Analysis, Java",55305.0,65.0,2011-06-04,Mumbai,Bachelor,Yes,4.0,2015.0,E02292
E03304,Daniel Jones,28.0,Female,IT,Executive,2.0,"SQL, Data Analysis",29884.0,61.0,2023-09-01,Kolkata,Bachelor,No,4.0,2023.0,E05020
E03850,Eric Raymond,29.0,Female,IT,Junior,1.0,"Cloud Computing, SQL, C++",31384.0,76.0,2024-07-28,Bangalore,High School,Yes,4.0,2024.0,E08383
E04983,Emily Schwartz,21.0,Male,IT,Executive,0.0,"Python, Data Analysis",25446.0,53.0,2011-09-02,Delhi,Bachelor,No,3.0,2011.0,E05406
E04917,Steven Marshall,28.0,Male,IT,Executive,2.0,Java,28435.0,60.0,2025-08-31,Kolkata,High School,No,4.0,2025.0,E04592
E07356,Peter Dillon,23.0,Male,IT,Junior,0.0,"C++, SQL",25492.0,68.0,2024-01-26,Mumbai,Master,Yes,4.0,2024.0,E06884
E06032,Diana Schroeder,40.0,Female,Finance,Junior,2.0,Analytics,31907.0,51.0,2021-04-30,Hyderabad,Bachelor,No,3.0,2021.0,E07178
E05705,Paul Holmes,24.0,Male,Marketing,Junior,0.0,"Communication, Marketing, Content Creation",26061.0,59.0,2019-03-15,Noida,PhD,Yes,3.0,2019.0,E01111
E08619,Jessica Glover,33.0,Male,IT,Senior,3.0,Python,51597.0,71.0,2013-01-08,Hyderabad,Master,Yes,4.0,2013.0,E05992
E02379,Carl Murphy,31.0,Male,HR,Executive,1.0,"Conflict Management, Communication, Recruitment",32786.0,74.0,2023-08-07,Delhi,Bachelor,No,4.0,2023.0,E06362
E02106,Kyle Turner,36.0,Female,HR,Manager,15.0,Excel,117310.0,79.0,2013-03-22,Delhi,Master,No,4.0,2025.0,
E01675,Bryce Stuart,35.0,Female,IT,Junior,5.0,"Data Analysis, SQL",40645.0,62.0,2011-12-24,Kolkata,High School,Yes,4.0,2014.0,E03499
E03338,John Martinez,33.0,Male,Finance,Senior,7.0,Accounting,58304.0,71.0,2013-01-14,Pune,Master,No,4.0,2017.0,E03368
E03456,Kelsey Clark,27.0,Female,Sales,Executive,1.0,Marketing,27570.0,54.0,2024-12-08,Bangalore,Master,No,3.0,2024.0,E06853
E05470,Jason Carter,30.0,Male,Finance,Executive,2.0,"Excel, Finance, Analytics",34542.0,47.0,2016-06-23,Chennai,Bachelor,No,3.0,2016.0,E04120
E00118,Kristina Johnson,26.0,Female,Sales,Senior,3.0,Marketing,51715.0,68.0,2024-12-29,Chennai,Bachelor,No,4.0,2025.0,E06626
E03060,George Rodriguez,36.0,Female,Sales,Senior,9.0,"Negotiation, Communication",66136.0,72.0,2024-04-16,Chennai,Bachelor,No,4.0,2025.0,E01010
E06545,Zachary Brown MD,34.0,Male,HR,Lead,11.0,Communication,85871.0,75.0,2014-12-27,Mumbai,Master,No,4.0,2023.0,E04514
E08047,Angela Castaneda,30.0,Male,Operations,Junior,5.0,Project Management,36303.0,52.0,2016-04-12,Delhi,Master,No,3.0,2021.0,E02386
E00391,Jeremy Rose,27.0,Male,IT,Executive,2.0,"Java, Data Analysis",35636.0,54.0,2018-11-02,Bangalore,Master,Yes,3.0,2018.0,E03646
E09070,Debra Mckenzie,21.0,Male,Marketing,Executive,0.0,"Marketing, Excel",25323.0,55.0,2015-08-05,Mumbai,Bachelor,No,3.0,2015.0,E08175
E02143,Kelly Beard,52.0,Male,IT,Lead,30.0,Cloud Computing,116760.0,78.0,2015-02-25,Noida,Master,Yes,4.0,2025.0,E05584
E06333,Timothy Daugherty,27.0,Female,IT,Junior,2.0,"Python, C++, Data Analysis",31037.0,60.0,2017-10-17,Kolkata,Bachelor,No,4.0,2017.0,E06695
E09306,Tiffany Fischer,21.0,Female,Finance,Junior,0.0,"Accounting, Analytics",30406.0,55.0,2018-04-28,Bangalore,Bachelor,No,3.0,2018.0,E03217
E05843,Rhonda Jackson,33.0,Male,Marketing,Executive,5.0,"Marketing, Excel",40052.0,66.0,2012-08-19,Pune,PhD,No,4.0,2017.0,E08901
E03599,Joshua Hernandez,31.0,Male,Operations,Senior,5.0,"Project Management, Excel",61938.0,88.0,2025-04-04,Bangalore,Bachelor,No,5.0,2025.0,E05584
E05304,Lauren Cole,31.0,Male,IT,Lead,7.0,"Cloud Computing, C++",79535.0,93.0,2011-04-04,Noida,High School,No,5.0,2017.0,E02579
E05239,Jason Watson,36.0,Female,IT,Manager,12.0,C++,112691.0,79.0,2013-10-28,Kolkata,Bachelor,Yes,4.0,2025.0,
E07254,Philip Scott,22.0,Male,Finance,Executive,1.0,"Accounting, Excel",30171.0,58.0,2017-05-17,Chennai,Bachelor,No,3.0,2017.0,E04991
E07906,Lisa Jackson,33.0,Female,IT,Senior,10.0,"Java, C++",66743.0,52.0,2024-09-26,Chennai,Master,Yes,3.0,2025.0,E04014
E08561,Susan Hall,32.0,Male,Operations,,1.0,Analytics,35584.0,63.0,2012-08-02,Bangalore,Bachelor,No,4.0,2012.0,E01887
E08819,Caitlyn Crosby,28.0,Female,IT,Junior,4.0,"C++, Java, Cloud Computing",32850.0,69.0,2010-11-10,Delhi,High School,Yes,4.0,2014.0,E08994
E08256,Teresa Cooper,42.0,Female,IT,Junior,2.0,"Java, Python, C++",28739.0,72.0,2017-08-14,Bangalore,Bachelor,Yes,4.0,2017.0,E01306
E06980,Nicole Olson,41.0,Female,Finance,Lead,10.0,"Finance, Accounting",88258.0,73.0,2017-10-09,Kolkata,PhD,No,4.0,2025.0,E06315
E08626,Sandra Douglas,44.0,Female,Finance,Junior,5.0,"Analytics, Excel, Finance",40471.0,56.0,2017-12-05,Delhi,Bachelor,No,3.0,2021.0,E05561
E08323,Cassandra Sampson,39.0,Male,IT,Manager,13.0,"Cloud Computing, Java",104752.0,79.0,2011-09-09,Mumbai,PhD,No,4.0,2023.0,
E06982,Megan Burton,41.0,Female,Marketing,Lead,9.0,"Excel, Content Creation",82710.0,81.0,2025-06-09,Kolkata,Bachelor,Yes,5.0,2025.0,E04990
E05687,Stuart Mcclure,33.0,Male,Sales,Executive,3.0,Negotiation,30017.0,57.0,2021-08-04,Bangalore,Master,No,3.0,2021.0,E05626
E03382,Jeremiah Garrison,23.0,Female,Sales,Junior,2.0,"Negotiation, Communication",31563.0,64.0,2013-05-18,Bangalore,Bachelor,No,4.0,2013.0,E03525
E05649,Chris Henry,32.0,Male,Marketing,Senior,11.0,"Content Creation, Communication",63160.0,72.0,2013-04-13,Bangalore,High School,Yes,4.0,2022.0,E01830
E03796,Francisco Johns,40.0,Male,Sales,Senior,10.0,"Communication, Negotiation, Marketing",65790.0,73.0,2020-08-13,Bangalore,Bachelor,No,4.0,2025.0,E06938
E00098,Ryan Manning,38.0,Male,Sales,Manager,12.0,"Communication, Negotiation, CRM",105182.0,86.0,2024-05-23,Chennai,Bachelor,No,5.0,2025.0,
E03740,Brady Dickson,30.0,Male,IT,Executive,6.0,"Java, SQL",42831.0,58.0,2014-02-17,Mumbai,Master,Yes,3.0,2019.0,E06469
E04383,Paul Benton,26.0,Male,IT,Executive,5.0,"Java, Cloud Computing",37045.0,71.0,2011-03-11,Bangalore,Master,No,4.0,2015.0,E04540
E06952,William Wilson,21.0,Male,Operations,Junior,0.0,Logistics,33301.0,70.0,2022-02-28,Mumbai,Bachelor,No,4.0,2022.0,E00543
E09934,Jason Schmidt,28.0,Female,HR,Senior,7.0,"Communication, Recruitment",64741.0,61.0,2011-11-06,Mumbai,Bachelor,No,4.0,2017.0,E02109
E02873,Dr. Robert Torres Jr.,23.0,Male,Sales,Executive,2.0,"Negotiation, CRM, Marketing",31740.0,66.0,2019-10-12,Bangalore,High School,No,4.0,2019.0,E00228
E05423,Anthony Moore,31.0,Female,Operations,Executive,6.0,"Logistics, Analytics, Excel",43581.0,76.0,2021-04-15,Mumbai,High School,No,4.0,2025.0,E06413
E00454,Austin Kennedy,33.0,Male,Marketing,Senior,6.0,"SEO, Excel",62662.0,61.0,2019-07-31,Chennai,High School,Yes,4.0,2025.0,E03891
E00397,John Vazquez,33.0,Male,Finance,Lead,11.0,Analytics,84884.0,80.0,2020-05-26,Kolkata,High School,No,5.0,2025.0,E02123
E06987,Jacqueline Thomas,37.0,Male,IT,Junior,3.0,"Cloud Computing, Data Analysis, Python",30755.0,59.0,2012-06-24,Pune,Bachelor,Yes,3.0,2015.0,E03294
E05769,Kenneth Hodges,39.0,Male,Marketing,Executive,3.0,"Excel, Content Creation",29987.0,63.0,2021-06-06,Bangalore,Master,Yes,4.0,2024.0,E07107
E07465,Veronica Hayes,35.0,Male,Sales,Manager,13.0,"Marketing, Negotiation",108960.0,81.0,2020-07-27,Delhi,PhD,No,5.0,2025.0,
E00920,Mark Campbell,38.0,Male,Operations,Manager,12.0,Project Management,107317.0,95.0,2016-06-15,Hyderabad,Bachelor,No,5.0,2025.0,
E04567,Kelly Webb,30.0,Female,IT,Lead,8.0,"SQL, C++, Python",85228.0,68.0,2019-10-11,Pune,Master,Yes,4.0,2025.0,E08323
E01887,Christina Carpenter,45.0,Female,IT,Manager,14.0,"C++, Python",109488.0,88.0,2023-12-07,Mumbai,High School,Yes,5.0,2025.0,
E00655,Aaron Munoz,30.0,Male,IT,Lead,7.0,Python,75720.0,88.0,2012-08-06,Hyderabad,Bachelor,Yes,5.0,2016.0,E00887
E01502,Rhonda Robertson,23.0,Male,IT,Junior,1.0,"C++, Cloud Computing",27788.0,63.0,2013-09-21,Bangalore,Bachelor,No,4.0,2013.0,E07107
E03485,Allen Caldwell,27.0,Male,IT,Junior,2.0,"Java, SQL",30654.0,64.0,2015-10-24,Noida,Master,No,4.0,2015.0,E01426
E02225,Tracey Cook,31.0,Male,Finance,Senior,3.0,Excel,55058.0,76.0,2014-01-22,Pune,Master,No,4.0,2014.0,E04651
E06198,Joshua Hoover,37.0,Male,Sales,Manager,15.0,"Marketing, CRM",116212.0,77.0,2022-11-02,Delhi,Bachelor,No,4.0,2025.0,
E00193,Kayla Allison,47.0,Male,IT,Manager,24.0,"C++, Java",129353.0,86.0,2025-08-31,Delhi,Master,Yes,5.0,2025.0,
E05921,James Cochran,26.0,Male,Sales,Executive,1.0,"Communication, CRM, Negotiation",32206.0,64.0,2018-06-17,Mumbai,Bachelor,No,4.0,2018.0,E01864
E00940,Zachary Richardson,34.0,Female,IT,Senior,9.0,"C++, Python, Data Analysis",61532.0,68.0,2011-07-26,Kolkata,High School,No,4.0,2020.0,E00171
E07769,Ricardo Boyle,29.0,Male,Finance,Lead,8.0,"Accounting, Excel, Finance",84812.0,91.0,2022-06-27,Pune,Bachelor,No,5.0,2025.0,E08917
E04831,Bonnie Schneider,28.0,Female,Sales,Executive,3.0,"Negotiation, CRM, Marketing",29601.0,52.0,2021-04-29,Chennai,Bachelor,No,3.0,2024.0,E09665
E03411,Barbara Mathis,36.0,Male,Sales,Lead,11.0,Negotiation,82546.0,54.0,2022-02-23,Pune,High School,No,3.0,2025.0,E07437
E01019,Kenneth Lowe,21.0,Female,IT,Junior,0.0,"Java, Data Analysis",33964.0,59.0,2021-07-20,Mumbai,Master,Yes,3.0,2021.0,E08159
E07385,David Lopez,30.0,Male,Operations,Senior,6.0,"Logistics, Excel, Analytics",59490.0,69.0,2011-10-18,Kolkata,High School,No,4.0,2017.0,E04283
E02447,Juan Wallace,25.0,Female,HR,Executive,0.0,Excel,27481.0,50.0,2014-04-05,Kolkata,Bachelor,No,3.0,2014.0,E01632
E09069,Michelle Schwartz,25.0,Female,Marketing,Executive,4.0,"Excel, Communication, Marketing",37192.0,56.0,2010-11-06,Mumbai,Bachelor,No,3.0,2014.0,E00046
E06818,James Morales,39.0,Male,IT,Senior,10.0,"Python, SQL, C++",66986.0,76.0,2016-06-09,Mumbai,Bachelor,Yes,4.0,2025.0,E00082
E09656,Lucas Scott,39.0,Male,Operations,Lead,17.0,"Logistics, Analytics, Project Management",99992.0,81.0,2014-11-23,Pune,Bachelor,No,5.0,2025.0,E00171
E07344,Amanda Bridges,21.0,Female,Sales,Executive,0.0,"Communication, CRM",30694.0,80.0,2024-04-21,Mumbai,Bachelor,No,5.0,2024.0,E06362
E09428,Jonathan Carter,21.0,Male,IT,,0.0,C++,31589.0,64.0,2017-04-01,Bangalore,Bachelor,Yes,4.0,2017.0,E09027
E00540,Spencer Quinn,34.0,Male,HR,Junior,3.0,"Communication, Recruitment, Conflict Management",37756.0,38.0,2012-04-18,Pune,High School,No,2.0,2015.0,E01569
E00445,Eric Walter,35.0,Male,Sales,Manager,13.0,"Negotiation, Communication",109638.0,100.0,2012-06-24,Chennai,Bachelor,No,5.0,2022.0,
E07224,Mark Cooper,32.0,Male,IT,Junior,6.0,Data Analysis,38998.0,57.0,2021-06-12,Pune,Bachelor,No,3.0,2025.0,E01316
E05917,Linda Hernandez,29.0,Female,Sales,Executive,3.0,Marketing,35930.0,52.0,2023-06-07,Delhi,Master,No,3.0,2023.0,E02532
E07892,Justin Welch,32.0,Female,Sales,Junior,2.0,"Communication, CRM",33726.0,76.0,2016-06-22,Bangalore,High School,No,4.0,2016.0,E00920
E09414,Wayne Hernandez,23.0,Male,IT,Junior,2.0,"Java, C++, Python",29686.0,53.0,2018-05-16,Chennai,Master,No,3.0,2018.0,E01900
E03360,Kelly Rodriguez,47.0,Male,HR,Lead,15.0,Communication,93467.0,90.0,2016-08-11,Hyderabad,Bachelor,No,5.0,2025.0,E02134
E05778,Lori Nunez,42.0,Female,IT,Junior,0.0,SQL,32117.0,53.0,2019-08-15,Delhi,Bachelor,Yes,3.0,2019.0,E03621
E03628,Aaron Bennett,50.0,Male,IT,Junior,1.0,"C++, Java",27527.0,46.0,2018-10-07,Hyderabad,Master,Yes,3.0,2018.0,E00020
E08937,Cheryl Price,28.0,Female,Operations,Senior,7.0,"Logistics, Analytics, Project Management",63998.0,67.0,2014-02-22,Hyderabad,Master,No,4.0,2018.0,E07436
E05019,Haley Wright,31.0,Male,Marketing,Senior,8.0,"SEO, Marketing",58774.0,69.0,2023-04-20,Hyderabad,Bachelor,Yes,4.0,2025.0,E05806
E06053,Bryan Mejia,41.0,Female,Operations,Manager,13.0,"Project Management, Excel",113756.0,77.0,2014-11-23,Hyderabad,High School,No,4.0,2025.0,
E06130,Annette Harris,30.0,Male,Finance,Senior,9.0,"Excel, Accounting, Analytics",59923.0,81.0,2015-01-11,Chennai,Bachelor,No,5.0,2023.0,E01369
E01596,Justin Sloan,43.0,Male,Finance,Lead,22.0,"Analytics, Accounting",105625.0,89.0,2017-03-27,Hyderabad,Bachelor,No,5.0,2025.0,E00350
E03943,Todd Simon,36.0,Male,IT,Lead,11.0,"Cloud Computing, SQL, Python",88651.0,72.0,2023-11-19,Noida,Bachelor,Yes,4.0,2025.0,E09293
E05441,Dwayne Weiss,27.0,Male,Finance,Executive,6.0,"Accounting, Finance, Analytics",34507.0,74.0,2017-11-06,Bangalore,Bachelor,No,4.0,2023.0,E06618
E04905,William West,26.0,Female,Marketing,Executive,3.0,Communication,36405.0,58.0,2024-05-21,Bangalore,Bachelor,Yes,3.0,2025.0,E09584
E05775,Ashley Rodriguez,34.0,Male,HR,Executive,0.0,"Communication, Recruitment, Excel",25034.0,40.0,2023-07-03,Delhi,Master,No,3.0,2023.0,E06931
E03579,Tina Lynch,28.0,Male,Operations,Senior,7.0,"Excel, Logistics",62372.0,86.0,2011-12-10,Hyderabad,Master,No,5.0,2015.0,E00974
E01173,Amy Bowman,41.0,Male,IT,Manager,19.0,"SQL, Data Analysis",120777.0,89.0,2023-08-17,Chennai,Bachelor,No,5.0,2025.0,
E09202,Christopher Jones,33.0,Female,IT,Lead,10.0,"Python, Java",82456.0,85.0,2021-08-06,Bangalore,Master,Yes,5.0,2025.0,E04900
E07390,Gregory Nixon,24.0,Female,Operations,Junior,2.0,Excel,33950.0,56.0,2015-02-16,Hyderabad,Bachelor,No,3.0,2015.0,E00689
E06188,Ross Coffey,25.0,Male,IT,Senior,3.0,"Data Analysis, C++, Cloud Computing",50736.0,68.0,2024-04-02,Mumbai,Master,No,4.0,2024.0,E02915
E08458,Adam Rodriguez,34.0,Male,IT,Lead,8.0,Data Analysis,81818.0,76.0,2013-12-16,Bangalore,Bachelor,No,4.0,2019.0,E03317
E06740,Linda Saunders,35.0,Male,Finance,Executive,4.0,"Analytics, Finance, Excel",37303.0,71.0,2021-02-14,Hyderabad,Master,No,4.0,2025.0,E04540
E07030,Manuel Martinez,27.0,Male,IT,Junior,6.0,"Java, Data Analysis, C++",36232.0,56.0,2021-10-18,Noida,Master,Yes,3.0,2025.0,E02626
E02597,Nathan Walsh,37.0,Male,IT,Manager,16.0,SQL,115012.0,87.0,2018-11-26,Chennai,Bachelor,Yes,5.0,2025.0,
E08314,Nicholas Mills,24.0,Female,Marketing,Junior,0.0,Excel,32338.0,59.0,2018-02-09,Bangalore,Bachelor,No,3.0,2018.0,E00046
E09788,Joseph Contreras,48.0,Female,HR,Manager,17.0,"Recruitment, Conflict Management, Communication",117422.0,80.0,2012-01-24,Mumbai,Bachelor,No,5.0,2025.0,
E06442,Erica Diaz,32.0,Female,IT,Executive,6.0,"Java, Cloud Computing",39919.0,56.0,2015-01-16,Chennai,Bachelor,Yes,3.0,2021.0,E06053
E06860,Kristina Johnston,31.0,Male,Operations,Executive,0.0,"Logistics, Analytics, Excel",29181.0,37.0,2018-02-28,Delhi,Master,No,2.0,2018.0,E08159
E03051,Lisa Terry,34.0,Female,Sales,Senior,7.0,"Marketing, Negotiation",57429.0,65.0,2025-07-19,Pune,Master,No,4.0,2025.0,E01100
E04004,Krystal Wilson,36.0,Male,Marketing,Manager,14.0,"Marketing, SEO, Excel",110462.0,85.0,2020-02-12,Bangalore,Bachelor,No,5.0,2025.0,
E00044,Ashley Campbell,31.0,Male,Operations,Senior,7.0,Logistics,62294.0,70.0,2016-06-26,Hyderabad,Bachelor,No,4.0,2020.0,E02915
